date,iso_a3,country_number,currency_code,name,local_price,dollar_price,dollar_ex,usa_price,dollar_ex_implied,over_under_valued
2010-07-01,BRA,76,BRL,Brazil,8.71,4.9071804839573,1.77495,3.53,2.467422096317281,39.01361144354944
2010-07-01,GBR,826,GBP,Britain,2.29,3.48354799990525,0.657375756,3.53,0.6487252124645893,-1.3159206825708814
2010-07-01,CAN,124,CAD,Canada,4.17,4.00057562239171,1.04235,3.53,1.1813031161473089,13.330754175402571
2010-07-01,CHL,152,CLP,Chile,1750.0,3.34192685954359,523.65,3.53,495.7507082152975,-5.327851004430917
2010-07-01,CHN,156,CNY,China,13.2,1.9477932387965,6.7769,3.53,3.7393767705382435,-44.82172128055242
2010-07-01,CZE,203,CZK,Czech Republic,67.64,3.42522635662055,19.7476,3.53,19.1614730878187,-2.9680918804376177
2010-07-01,DNK,208,DKK,Denmark,28.5,4.90225589775786,5.81365,3.53,8.073654390934845,38.87410475234741
2010-07-01,HKG,344,HKD,Hong Kong,14.8,1.90373285997273,7.7742,3.53,4.192634560906516,-46.06989065233058
2010-07-01,HUN,348,HUF,Hungary,740.0,3.33379661092544,221.96915,3.53,209.6317280453258,-5.558169662168922
2010-07-01,IDN,360,IDR,Indonesia,22780.0,2.51351649564162,9063.0,3.53,6453.257790368272,-28.79556669570482
2010-07-01,ISR,376,ILS,Israel,14.9,3.85820451073306,3.8619,3.53,4.220963172804533,9.29757820773538
2010-07-01,JPN,392,JPY,Japan,320.0,3.67056664372563,87.18,3.53,90.6515580736544,3.9820578959100628
2010-07-01,MYS,458,MYR,Malaysia,7.05,2.19386961257196,3.2135,3.53,1.9971671388101984,-37.850719190595974
2010-07-01,MEX,484,MXN,Mexico,32.0,2.50352057580973,12.782,3.53,9.06515580736544,-29.078737229186046
2010-07-01,NZL,554,NZD,New Zealand,5.0,3.5900000004308,1.39275766,3.53,1.41643059490085,1.6997167260849988
2010-07-01,POL,616,PLN,Poland,8.3,2.59626513184648,3.1969,3.53,2.351274787535411,-26.45141269556722
2010-07-01,RUS,643,RUB,Russia,71.0,2.33220828919383,30.44325,3.53,20.11331444759207,-33.93177651008985
2010-07-01,SGP,702,SGD,Singapore,4.23,3.07815456265464,1.3742,3.53,1.1983002832861192,-12.800154032446587
2010-07-01,ZAF,710,ZAR,South Africa,18.45,2.44808598155643,7.5365,3.53,5.226628895184136,-30.649122335512025
2010-07-01,KOR,410,KRW,South Korea,3400.0,2.82286520818631,1204.45,3.53,963.172804532578,-20.032147076875095
2010-07-01,SWE,752,SEK,Sweden,48.4,6.56400241403395,7.37355,3.53,13.711048158640226,85.94907688481432
2010-07-01,CHE,756,CHF,Switzerland,6.5,6.18546890612361,1.05085,3.53,1.841359773371105,75.2257480488276
2010-07-01,TWN,158,TWD,Taiwan,75.0,2.336048340627,32.1055,3.53,21.246458923512748,-33.82299318337123
2010-07-01,THA,764,THB,Thailand,70.0,2.16684723726977,32.305,3.53,19.8300283286119,-38.61622557309426
2010-07-01,USA,840,USD,United States,3.53,3.53,1.0,3.53,1.0,-0.0
2010-07-01,PHL,608,PHP,Philippines,102.0,2.19496449322143,46.47,3.53,28.89518413597734,-37.819702741602455
2010-07-01,NOR,578,NOK,Norway,45.0,7.20432259355613,6.24625,3.53,12.747875354107649,104.08845874096696
2010-07-01,PER,604,PEN,Peru,10.0,3.53669319186561,2.8275,3.53,2.8328611898017,0.18960883471970114
2010-07-01,TUR,792,TRY,Turkey,5.95,3.89066893349899,1.5293,3.53,1.6855524079320114,10.217250240764496
2010-07-01,EGY,818,EGP,Egypt,13.0,2.28110194771012,5.699,3.53,3.68271954674221,-35.37954822350922
2010-07-01,COL,170,COP,Colombia,8200.0,4.38866440097407,1868.45,3.53,2322.946175637394,24.32477056583766
2010-07-01,CRI,188,CRC,Costa Rica,2000.0,3.83057372417954,522.115,3.53,566.57223796034,8.514836379023771
2010-07-01,PAK,586,PKR,Pakistan,210.0,2.45542239111371,85.525,3.53,59.4900849858357,-30.441292036438828
2010-07-01,SAU,682,SAR,Saudi Arabia,10.0,2.66634670506206,3.75045,3.53,2.8328611898017,-24.466099006740528
2010-07-01,LKA,144,LKR,Sri Lanka,210.0,1.86211483041454,112.775,3.53,59.4900849858357,-47.2488716596447
2010-07-01,UKR,804,UAH,Ukraine,14.5,1.83567540194961,7.899,3.53,4.1076487252124645,-47.99786396743304
2010-07-01,URY,858,UYU,Uruguay,79.0,3.74407582938389,21.1,3.53,22.379603399433428,6.064471087362211
2010-07-01,ARE,784,AED,UAE,11.0,2.99494942619492,3.67285,3.53,3.11614730878187,-15.15724005113549
2011-07-01,ARG,32,ARS,Argentina,20.0,4.83968542044767,4.1325,3.64,5.4945054945054945,32.95839067163931
2011-07-01,AUS,36,AUD,Australia,4.56,4.94372400141217,0.922381589,3.64,1.2527472527472525,35.81659344538939
2011-07-01,BRA,76,BRL,Brazil,9.5,6.16242864556305,1.5416,3.64,2.60989010989011,69.29749026272118
2011-07-01,GBR,826,GBP,Britain,2.39,3.89163699974627,0.614137444,3.64,0.6565934065934066,6.913104388633662
2011-07-01,CAN,124,CAD,Canada,4.73,5.00079293756938,0.94585,3.64,1.2994505494505495,37.38442136179623
2011-07-01,CHL,152,CLP,Chile,1850.0,3.99783900594273,462.75,3.64,508.24175824175825,9.830741921503684
2011-07-01,CHN,156,CNY,China,14.65,2.27307990690458,6.445,3.64,4.024725274725275,-37.55274981031381
2011-07-01,CZE,203,CZK,Czech Republic,69.32,4.07240084831893,17.0219,3.64,19.04395604395604,11.879144184585977
2011-07-01,DNK,208,DKK,Denmark,28.5,5.48240340870837,5.19845,3.64,7.829670329670329,50.61547826121882
2011-07-01,HKG,344,HKD,Hong Kong,15.1,1.93793475191868,7.7918,3.64,4.148351648351648,-46.76003428794826
2011-07-01,HUN,348,HUF,Hungary,760.0,4.04099697775963,188.0724,3.64,208.7912087912088,11.01640048790189
2011-07-01,IDN,360,IDR,Indonesia,22534.0,2.64390472838203,8523.0,3.64,6190.65934065934,-27.365254714779542
2011-07-01,ISR,376,ILS,Israel,15.9,4.67186742474327,3.40335,3.64,4.368131868131868,28.348006174265585
2011-07-01,JPN,392,JPY,Japan,320.0,4.08345562432208,78.365,3.64,87.91208791208791,12.182846822035254
2011-07-01,MYS,458,MYR,Malaysia,7.2,2.42179616548941,2.973,3.64,1.978021978021978,-33.46713831073064
2011-07-01,MEX,484,MXN,Mexico,32.0,2.74189747873958,11.67075,3.64,8.79120879120879,-24.673146188472973
2011-07-01,NZL,554,NZD,New Zealand,5.1,4.41150000061761,1.156069364,3.64,1.401098901098901,21.195054962022255
2011-07-01,POL,616,PLN,Poland,8.63,3.08566933638444,2.7968,3.64,2.370879120879121,-15.228864385042884
2011-07-01,RUS,643,RUB,Russia,75.0,2.70245923790649,27.7525,3.64,20.604395604395602,-25.75661434322817
2011-07-01,SGP,702,SGD,Singapore,4.41,3.65353547906052,1.20705,3.64,1.2115384615384615,0.3718538203439481
2011-07-01,ZAF,710,ZAR,South Africa,19.45,2.87345708650657,6.76885,3.64,5.343406593406593,-21.05887124981949
2011-07-01,KOR,410,KRW,South Korea,3700.0,3.50312440825601,1056.2,3.64,1016.4835164835165,-3.7603184545051627
2011-07-01,SWE,752,SEK,Sweden,48.4,7.63985351685819,6.3352,3.64,13.296703296703296,109.8860856279722
2011-07-01,CHE,756,CHF,Switzerland,6.5,8.06301556782237,0.80615,3.64,1.7857142857142856,121.51141669841662
2011-07-01,TWN,158,TWD,Taiwan,75.0,2.60109592841784,28.834,3.64,20.604395604395602,-28.541320647861546
2011-07-01,THA,764,THB,Thailand,70.0,2.35294117647059,29.75,3.64,19.23076923076923,-35.35875888817066
2011-07-01,USA,840,USD,United States,3.64,3.64,1.0,3.64,1.0,-0.0
2011-07-01,PHL,608,PHP,Philippines,118.0,2.78236265031832,42.41,3.64,32.417582417582416,-23.56146565059557
2011-07-01,NOR,578,NOK,Norway,45.0,8.31170750177778,5.41405,3.64,12.362637362637361,128.3436126862028
2011-07-01,PER,604,PEN,Peru,10.0,3.65296803652968,2.7375,3.64,2.7472527472527473,0.35626473982639517
2011-07-01,TUR,792,TRY,Turkey,6.5,3.77281829526656,1.72285,3.64,1.7857142857142856,3.648854265564938
2011-07-01,VEN,862,VEF,Venezuela,28.0,6.51973967610865,4.29465,3.64,7.692307692307692,79.11372736562214
2011-07-01,EGY,818,EGP,Egypt,14.09,2.36330090573633,5.962,3.64,3.870879120879121,-35.07415094130961
2011-07-01,COL,170,COP,Colombia,8400.0,4.74442247952556,1770.5,3.64,2307.6923076923076,30.34127691004278
2011-07-01,CRI,188,CRC,Costa Rica,2050.0,4.06500034701222,504.305,3.64,563.1868131868132,11.675833709127058
2011-07-01,PAK,586,PKR,Pakistan,205.13,2.37570212519544,86.345,3.64,56.3543956043956,-34.73345809902646
2011-07-01,SAU,682,SAR,Saudi Arabia,10.0,2.66652445202923,3.7502,3.64,2.7472527472527473,-26.743833735460854
2011-07-01,LKA,144,LKR,Sri Lanka,280.0,2.55766156656771,109.475,3.64,76.92307692307692,-29.734572347040945
2011-07-01,UKR,804,UAH,Ukraine,16.5,2.06404803602702,7.994,3.64,4.532967032967033,-43.29538362563131
2011-07-01,URY,858,UYU,Uruguay,90.0,4.87804878048781,18.45,3.64,24.725274725274723,34.012329134280336
2011-07-01,ARE,784,AED,UAE,12.0,3.2670396536938,3.67305,3.64,3.2967032967032965,-10.246163360060534
2011-07-01,IND,356,INR,India,84.0,1.89189189189189,44.4,3.64,23.076923076923077,-48.024948024948024
2012-01-01,ARG,32,ARS,Argentina,20.0,4.63660600440478,4.3135,3.81,5.2493438320209975,21.695695653668643
2012-01-01,AUS,36,AUD,Australia,4.8,4.93656000004245,0.972337012,3.81,1.2598425196850394,29.56850393812216
2012-01-01,BRA,76,BRL,Brazil,10.25,5.6786703601108,1.805,3.81,2.690288713910761,49.0464661446405
2012-01-01,GBR,826,GBP,Britain,2.49,3.82339500177214,0.651253663,3.81,0.6535433070866142,0.3515748496625726
2012-01-01,CAN,124,CAD,Canada,4.73,4.63293990890837,1.02095,3.81,1.241469816272966,21.599472674760367
2012-01-01,CHL,152,CLP,Chile,2050.0,4.05098310443632,506.05,3.81,538.0577427821522,6.32501586447034
2012-01-01,CHN,156,CNY,China,15.4,2.43844509540021,6.3155,3.81,4.041994750656168,-35.998816393695385
2012-01-01,CZE,203,CZK,Czech Republic,70.22,3.44801341494254,20.36535,3.81,18.43044619422572,-9.500960237728684
2012-01-01,DNK,208,DKK,Denmark,31.5,5.37418854018272,5.86135,3.81,8.26771653543307,41.0548173276305
2012-01-01,HKG,344,HKD,Hong Kong,16.5,2.12427661943906,7.76735,3.81,4.330708661417323,-44.244708151205714
2012-01-01,HUN,348,HUF,Hungary,645.0,2.62521406178614,245.69425,3.81,169.29133858267716,-31.096743785140614
2012-01-01,IDN,360,IDR,Indonesia,22534.0,2.46004366812227,9160.0,3.81,5914.435695538058,-35.43192472120024
2012-01-01,ISR,376,ILS,Israel,15.9,4.13147979732363,3.8485,3.81,4.173228346456693,8.437789956000842
2012-01-01,JPN,392,JPY,Japan,320.0,4.16016640665627,76.92,3.81,83.98950131233596,9.190719334810149
2012-01-01,MYS,458,MYR,Malaysia,7.35,2.34109983914892,3.13955,3.81,1.9291338582677164,-38.55380999609127
2012-01-01,MEX,484,MXN,Mexico,37.0,2.70380871649469,13.6844,3.81,9.711286089238845,-29.03389195551983
2012-01-01,NZL,554,NZD,New Zealand,5.1,4.04761500000405,1.26000126,3.81,1.3385826771653542,6.236614173334587
2012-01-01,POL,616,PLN,Poland,9.1,2.58489681716826,3.52045,3.81,2.388451443569554,-32.15493918193544
2012-01-01,RUS,643,RUB,Russia,81.0,2.54963124777694,31.7693,3.81,21.25984251968504,-33.080544677770554
2012-01-01,SGP,702,SGD,Singapore,4.85,3.75154702970297,1.2928,3.81,1.2729658792650917,-1.5341986954600983
2012-01-01,ZAF,710,ZAR,South Africa,19.95,2.45375381285054,8.1304,3.81,5.2362204724409445,-35.59701278607517
2012-01-01,KOR,410,KRW,South Korea,3700.0,3.19309600862999,1158.75,3.81,971.1286089238845,-16.1917058102365
2012-01-01,SWE,752,SEK,Sweden,41.0,5.91306354379994,6.9338,3.81,10.761154855643044,55.19851820997208
2012-01-01,CHE,756,CHF,Switzerland,6.5,6.805570097372,0.9551,3.81,1.7060367454068242,78.62388707013133
2012-01-01,TWN,158,TWD,Taiwan,75.0,2.50170950149269,29.9795,3.81,19.68503937007874,-34.33833329415521
2012-01-01,THA,764,THB,Thailand,78.0,2.45669291338583,31.75,3.81,20.47244094488189,-35.51987103974208
2012-01-01,USA,840,USD,United States,3.81,3.81,1.0,3.81,1.0,-0.0
2012-01-01,PHL,608,PHP,Philippines,118.0,2.68151346437905,44.005,3.81,30.971128608923884,-29.619069176402945
2012-01-01,NOR,578,NOK,Norway,41.0,6.78819185748108,6.0399,3.81,10.761154855643044,78.16776528821741
2012-01-01,PER,604,PEN,Peru,10.0,3.71402042711235,2.6925,3.81,2.6246719160104988,-2.519148894688994
2012-01-01,TUR,792,TRY,Turkey,6.6,3.54276819023592,1.86295,3.81,1.732283464566929,-7.013958261524522
2012-01-01,VEN,862,VEF,Venezuela,30.0,6.98543536725927,4.29465,3.81,7.874015748031496,83.34476029551877
2012-01-01,EGY,818,EGP,Egypt,15.5,2.56750041411297,6.037,3.81,4.0682414698162725,-32.61153768732363
2012-01-01,COL,170,COP,Colombia,8400.0,4.53526982155873,1852.15,3.81,2204.7244094488187,19.035953321751407
2012-01-01,CRI,188,CRC,Costa Rica,2050.0,4.02323664481689,509.54,3.81,538.0577427821522,5.59676233115205
2012-01-01,PAK,586,PKR,Pakistan,260.0,2.88728484175458,90.05,3.81,68.24146981627297,-24.218245623239344
2012-01-01,SAU,682,SAR,Saudi Arabia,10.0,2.66652445202923,3.7502,3.81,2.6246719160104988,-30.012481574036087
2012-01-01,LKA,144,LKR,Sri Lanka,290.0,2.54542262792943,113.93,3.81,76.11548556430446,-33.19100714095984
2012-01-01,UKR,804,UAH,Ukraine,17.0,2.11429637460357,8.0405,3.81,4.4619422572178475,-44.50665683455198
2012-01-01,URY,858,UYU,Uruguay,90.0,4.62724935732648,19.45,3.81,23.62204724409449,21.450114365524374
2012-01-01,ARE,784,AED,UAE,12.0,3.26708412741628,3.673,3.81,3.149606299212598,-14.249760435268222
2012-01-01,IND,356,INR,India,84.0,1.61834120026972,51.905,3.81,22.04724409448819,-57.52385301129335
2012-07-01,ARG,32,ARS,Argentina,19.0,4.16096359156857,4.56625,3.96,4.7979797979797985,5.074838170923579
2012-07-01,AUS,36,AUD,Australia,4.56,4.68015599908292,0.974326497,3.96,1.1515151515151514,18.185757552599057
2012-07-01,BRA,76,BRL,Brazil,10.08,4.93597434076831,2.04215,3.96,2.5454545454545454,24.64581668606838
2012-07-01,GBR,826,GBP,Britain,2.69,4.1623715002999,0.646266197,3.96,0.6792929292929293,5.110391421714611
2012-07-01,CAN,124,CAD,Canada,5.12,5.02231595468145,1.01945,3.96,1.292929292929293,26.826160471753703
2012-07-01,CHL,152,CLP,Chile,2050.0,4.15779332724876,493.05,3.96,517.6767676767677,4.994780991130243
2012-07-01,CHN,156,CNY,China,15.65,2.44971433043751,6.3885,3.96,3.952020202020202,-38.13852700915391
2012-07-01,CZE,203,CZK,Czech Republic,70.33,3.34141011022425,21.048,3.96,17.76010101010101,-15.62095681251895
2012-07-01,DNK,208,DKK,Denmark,28.5,4.64502249168785,6.1356,3.96,7.196969696969697,17.298547769895322
2012-07-01,HKG,344,HKD,Hong Kong,16.5,2.126795692272,7.75815,3.96,4.166666666666667,-46.29303807393944
2012-07-01,HUN,348,HUF,Hungary,830.0,3.48424596089836,238.2151,3.96,209.59595959595958,-12.013990886404946
2012-07-01,IDN,360,IDR,Indonesia,24200.0,2.55206960189823,9482.5,3.96,6111.111111111111,-35.55379793186278
2012-07-01,ISR,376,ILS,Israel,11.9,2.91934989267096,4.07625,3.96,3.005050505050505,-26.279043114369692
2012-07-01,JPN,392,JPY,Japan,320.0,4.09102531321913,78.22,3.96,80.8080808080808,3.3087200307859943
2012-07-01,MYS,458,MYR,Malaysia,7.4,2.33181030408067,3.1735,3.96,1.8686868686868687,-41.11590141210435
2012-07-01,MEX,484,MXN,Mexico,37.0,2.70329509753781,13.687,3.96,9.343434343434344,-31.734972284398733
2012-07-01,NZL,554,NZD,New Zealand,5.1,4.00452000065995,1.273560876,3.96,1.2878787878787878,1.1242424409076968
2012-07-01,POL,616,PLN,Poland,9.1,2.62979178406809,3.46035,3.96,2.297979797979798,-33.59111656393723
2012-07-01,RUS,643,RUB,Russia,75.0,2.28901046077781,32.76525,3.96,18.93939393939394,-42.19670553591399
2012-07-01,SGP,702,SGD,Singapore,4.4,3.49622566547477,1.2585,3.96,1.1111111111111112,-11.711473094071422
2012-07-01,ZAF,710,ZAR,South Africa,19.95,2.35584473861342,8.4683,3.96,5.037878787878788,-40.508971247135925
2012-07-01,KOR,410,KRW,South Korea,3700.0,3.21459600347524,1151.0,3.96,934.3434343434343,-18.82333324557478
2012-07-01,SWE,752,SEK,Sweden,39.97301987,5.72868135202144,6.9777,3.96,10.094196936868688,44.663670505591924
2012-07-01,CHE,756,CHF,Switzerland,6.5,6.56167979002625,0.9906,3.96,1.6414141414141414,65.69898459662238
2012-07-01,TWN,158,TWD,Taiwan,75.0,2.48381381331655,30.1955,3.96,18.93939393939394,-37.27742895665267
2012-07-01,THA,764,THB,Thailand,82.0,2.58675078864353,31.7,3.96,20.707070707070706,-34.67801038778957
2012-07-01,USA,840,USD,United States,3.96,3.96,1.0,3.96,1.0,-0.0
2012-07-01,PHL,608,PHP,Philippines,118.0,2.79620853080569,42.2,3.96,29.7979797979798,-29.388673464502844
2012-07-01,NOR,578,NOK,Norway,43.0,7.05837936326852,6.09205,3.96,10.858585858585858,78.24190311284144
2012-07-01,TUR,792,TRY,Turkey,8.25,4.51584651595599,1.8269,3.96,2.0833333333333335,14.036528180706863
2012-07-01,VEN,862,VEF,Venezuela,34.0,7.9168267495605,4.29465,3.96,8.585858585858587,99.91986741314396
2012-07-01,EGY,818,EGP,Egypt,16.0,2.63743509437072,6.0665,3.96,4.040404040404041,-33.39810367750695
2012-07-01,COL,170,COP,Colombia,8600.0,4.76592914836725,1804.475,3.96,2171.717171717172,20.351746170890262
2012-07-01,PAK,586,PKR,Pakistan,285.0,3.01252576502299,94.605,3.96,71.96969696969697,-23.926117044873983
2012-07-01,SAU,682,SAR,Saudi Arabia,10.0,2.66648890073995,3.75025,3.96,2.525252525252525,-32.6644216984861
2012-07-01,LKA,144,LKR,Sri Lanka,290.0,2.21374045801527,131.0,3.96,73.23232323232324,-44.09746318143264
2012-07-01,UKR,804,UAH,Ukraine,15.0,1.85517284026962,8.0855,3.96,3.787878787878788,-53.152201003292454
2012-07-01,URY,858,UYU,Uruguay,99.0,4.52674897119342,21.87,3.96,25.0,14.311842706904422
2012-07-01,ARE,784,AED,UAE,12.0,3.26712860234961,3.67295,3.96,3.0303030303030303,-17.49675246591894
2012-07-01,IND,356,INR,India,89.0,1.58461675420636,56.165,3.96,22.474747474747474,-59.98442539882939
2013-01-01,ARG,32,ARS,Argentina,19.0,3.81794433839044,4.9765,4.03,4.714640198511166,-5.261927087085983
2013-01-01,AUS,36,AUD,Australia,4.7,4.90045499838408,0.959094615,4.03,1.1662531017369726,21.59937961250804
2013-01-01,BRA,76,BRL,Brazil,11.25,5.64376552035518,1.99335,4.03,2.791563275434243,40.043809438093824
2013-01-01,GBR,826,GBP,Britain,2.69,4.24818249802884,0.633211968,4.03,0.6674937965260546,5.413957767465094
2013-01-01,CAN,124,CAD,Canada,5.41,5.39435636653704,1.0029,4.03,1.3424317617866004,33.85499668826408
2013-01-01,CHL,152,CLP,Chile,2050.0,4.34552199258082,471.75,4.03,508.68486352357314,7.829329840715027
2013-01-01,CHN,156,CNY,China,16.0,2.57218185325703,6.2204,4.03,3.9702233250620345,-36.174147561860416
2013-01-01,CZE,203,CZK,Czech Republic,70.33,3.72215856617774,18.89495,4.03,17.451612903225804,-7.638745256135615
2013-01-01,DNK,208,DKK,Denmark,28.5,5.18375030693258,5.49795,4.03,7.071960297766749,28.629039874257643
2013-01-01,HKG,344,HKD,Hong Kong,17.0,2.19097575749765,7.7591,4.03,4.218362282878411,-45.63335589335862
2013-01-01,HUN,348,HUF,Hungary,830.0,3.81662979173847,217.46935,4.03,205.95533498759303,-5.294546110707998
2013-01-01,IDN,360,IDR,Indonesia,27939.0,2.86040440235475,9767.5,4.03,6932.754342431761,-29.022223266631574
2013-01-01,ISR,376,ILS,Israel,14.9,4.00048327985931,3.72455,4.03,3.69727047146402,-0.7324248173868009
2013-01-01,JPN,392,JPY,Japan,320.0,3.51397353538681,91.065,4.03,79.40446650124069,-12.804626913478623
2013-01-01,MYS,458,MYR,Malaysia,7.95,2.57865715212455,3.083,4.03,1.9727047146401984,-36.01347017060661
2013-01-01,MEX,484,MXN,Mexico,37.0,2.90460340388118,12.7384,4.03,9.181141439205955,-27.92547384910228
2013-01-01,NZL,554,NZD,New Zealand,5.2,4.32458000140592,1.202428906,4.03,1.2903225806451613,7.309677454241226
2013-01-01,POL,616,PLN,Poland,9.1,2.94307891332471,3.092,4.03,2.258064516129032,-26.970746567625103
2013-01-01,RUS,643,RUB,Russia,72.88,2.42569479114661,30.045,4.03,18.084367245657567,-39.80906225442647
2013-01-01,SGP,702,SGD,Singapore,4.5,3.64416730777017,1.23485,4.03,1.1166253101736971,-9.574012214139604
2013-01-01,ZAF,710,ZAR,South Africa,20.9,2.31015806344645,9.047,4.03,5.186104218362282,-42.675978574529886
2013-01-01,KOR,410,KRW,South Korea,3700.0,3.40864598447684,1085.475,4.03,918.1141439205954,-15.418213784693746
2013-01-01,SWE,752,SEK,Sweden,40.55930138,6.38809635544636,6.3492,4.03,10.064342774193548,58.513557207105606
2013-01-01,CHE,756,CHF,Switzerland,6.5,7.12484928203442,0.9123,4.03,1.6129032258064515,76.79526754427837
2013-01-01,TWN,158,TWD,Taiwan,75.0,2.54220052877771,29.502,4.03,18.610421836228287,-36.91810102288561
2013-01-01,THA,764,THB,Thailand,87.0,2.92387833977483,29.755,4.03,21.58808933002481,-27.447187598639523
2013-01-01,USA,840,USD,United States,4.03,4.03,1.0,4.03,1.0,-0.0
2013-01-01,PHL,608,PHP,Philippines,118.0,2.9064039408867,40.6,4.03,29.280397022332505,-27.88079551149629
2013-01-01,NOR,578,NOK,Norway,43.0,7.84227900275392,5.4831,4.03,10.669975186104217,94.59749386486142
2013-01-01,PER,604,PEN,Peru,10.0,3.90701308849385,2.5595,4.03,2.4813895781637716,-3.0517844046191955
2013-01-01,TUR,792,TRY,Turkey,8.45,4.7773851590106,1.76875,4.03,2.096774193548387,18.54553744443177
2013-01-01,VEN,862,VEF,Venezuela,39.0,9.08106597743704,4.29465,4.03,9.67741935483871,125.33662475029885
2013-01-01,EGY,818,EGP,Egypt,16.0,2.39314960924354,6.68575,4.03,3.9702233250620345,-40.616635006363765
2013-01-01,COL,170,COP,Colombia,8600.0,4.85005710096296,1773.175,4.03,2133.9950372208436,20.34881143828691
2013-01-01,CRI,188,CRC,Costa Rica,2200.0,4.39270810454645,500.83,4.03,545.9057071960298,9.00020110537103
2013-01-01,PAK,586,PKR,Pakistan,290.0,2.96933394767829,97.665,4.03,71.96029776674938,-26.31925688143206
2013-01-01,SAU,682,SAR,Saudi Arabia,11.0,2.93317689723215,3.7502,4.03,2.729528535980149,-27.216454162974003
2013-01-01,LKA,144,LKR,Sri Lanka,350.0,2.76789244760775,126.45,4.03,86.848635235732,-31.317805270279166
2013-01-01,UKR,804,UAH,Ukraine,19.0,2.33300589390963,8.144,4.03,4.714640198511166,-42.10903489057999
2013-01-01,URY,858,UYU,Uruguay,105.0,5.44605809128631,19.28,4.03,26.0545905707196,35.137917897923224
2013-01-01,ARE,784,AED,UAE,12.0,3.2670396536938,3.67305,4.03,2.9776674937965257,-18.93201851876436
2013-01-01,IND,356,INR,India,89.0,1.66682273621126,53.395,4.03,22.084367245657567,-58.63963433718968
2013-07-01,ARG,32,ARS,Argentina,21.0,3.87990762124711,5.4125,4.18,5.023923444976077,-7.179243510834599
2013-07-01,AUS,36,AUD,Australia,5.035,4.61986425117506,1.089858863,4.18,1.2045454545454546,10.523068209929743
2013-07-01,BRA,76,BRL,Brazil,12.0,5.28483033492612,2.27065,4.18,2.870813397129187,26.43134772550535
2013-07-01,GBR,826,GBP,Britain,2.69,4.02007049936362,0.669142494,4.18,0.6435406698564594,-3.826064608525759
2013-07-01,CAN,124,CAD,Canada,5.53,5.26040428061831,1.05125,4.18,1.3229665071770336,25.846992359289757
2013-07-01,CHL,152,CLP,Chile,2000.0,3.93580698802531,508.155,4.18,478.4688995215311,-5.841938085518961
2013-07-01,CHN,156,CNY,China,16.0,2.60836960597317,6.1341,4.18,3.8277511961722492,-37.598813254230464
2013-07-01,CZE,203,CZK,Czech Republic,70.45,3.49059595298967,20.1828,4.18,16.854066985645936,-16.49291978493601
2013-07-01,DNK,208,DKK,Denmark,28.5,4.91328483260352,5.8006,4.18,6.818181818181818,17.5426993445819
2013-07-01,HKG,344,HKD,Hong Kong,17.0,2.19166779473097,7.75665,4.18,4.0669856459330145,-47.56775610691453
2013-07-01,HUN,348,HUF,Hungary,860.0,3.76430215965894,228.462,4.18,205.7416267942584,-9.944924410073275
2013-07-01,IDN,360,IDR,Indonesia,27939.0,2.80371299548419,9965.0,4.18,6683.971291866029,-32.925526423823094
2013-07-01,ISR,376,ILS,Israel,17.5,4.79984640491504,3.64595,4.18,4.186602870813397,14.828861361603884
2013-07-01,JPN,392,JPY,Japan,320.0,3.19664352429949,100.105,4.18,76.55502392344498,-23.52527453828982
2013-07-01,MYS,458,MYR,Malaysia,7.3,2.29523659801918,3.1805,4.18,1.7464114832535886,-45.09003354021102
2013-07-01,MEX,484,MXN,Mexico,37.0,2.85909675724337,12.94115,4.18,8.851674641148326,-31.60055604680939
2013-07-01,NZL,554,NZD,New Zealand,5.5,4.29907500125211,1.279344975,4.18,1.3157894736842106,2.848684240480992
2013-07-01,POL,616,PLN,Poland,9.2,2.73362056158075,3.3655,4.18,2.200956937799043,-34.60237890955153
2013-07-01,RUS,643,RUB,Russia,87.0,2.64125395808603,32.9389,4.18,20.813397129186605,-36.812106265884395
2013-07-01,SGP,702,SGD,Singapore,4.7,3.68714207264454,1.2747,4.18,1.1244019138755983,-11.790859506111373
2013-07-01,ZAF,710,ZAR,South Africa,22.5,2.23941874642315,10.04725,4.18,5.382775119617225,-46.42538884155142
2013-07-01,KOR,410,KRW,South Korea,3900.0,3.43400545918817,1135.7,4.18,933.0143540669857,-17.84675934956541
2013-07-01,SWE,752,SEK,Sweden,41.61,6.15687377003092,6.7583,4.18,9.954545454545455,47.29363086198386
2013-07-01,CHE,756,CHF,Switzerland,6.5,6.7190407277238,0.9674,4.18,1.555023923444976,60.742601141717586
2013-07-01,TWN,158,TWD,Taiwan,79.0,2.63083404099439,30.0285,4.18,18.89952153110048,-37.06138657908161
2013-07-01,THA,764,THB,Thailand,89.0,2.84572342126299,31.275,4.18,21.291866028708135,-31.920492314282534
2013-07-01,USA,840,USD,United States,4.18,4.18,1.0,4.18,1.0,-0.0
2013-07-01,PHL,608,PHP,Philippines,115.21,2.65216390423573,43.44,4.18,27.5622009569378,-36.551102769480195
2013-07-01,NOR,578,NOK,Norway,46.0,7.50640492159071,6.1281,4.18,11.004784688995215,79.57906510982549
2013-07-01,PER,604,PEN,Peru,10.0,3.59324469996407,2.783,4.18,2.3923444976076556,-14.037208134830914
2013-07-01,TUR,792,TRY,Turkey,8.5,4.34238422437355,1.95745,4.18,2.0334928229665072,3.884790056783438
